location,date,ave_temperature,min_temperature,min_temperature_time,max_temperature,max_temperature_time,precipitation,max_wind_speed,max_wind_speed_time,ave_wind_speed,max_wind_speed_direction
708,2016-10-10,13.6,8.6,618,19.5,1248,0,4.7,1028,1.1,36.6
708,2016-10-11,14.6,11.2,526,20.7,1425,0,5.1,332,.9,298.1
708,2016-10-12,15.6,10.9,626,23,1330,0,8.3,1239,1.8,0
708,2016-10-13,14.4,11.3,508,19.3,1308,0,7.1,2303,.8,281.3
708,2016-10-14,15.2,7.8,629,25.1,1443,0,4,1333,.8,225
708,2016-10-15,16.3,9.1,539,25.7,1416,0,4.3,1349,.8,92.8
708,2016-10-16,15.7,13,58,17.2,1330,57,6.7,1600,1.5,67.5
708,2016-10-17,18.5,16.6,1,23.2,1219,1,7.5,2020,2,326.3
708,2016-10-18,16.8,11.1,520,23.7,1430,0,12.4,1956,1.3,11.3
708,2016-10-19,17,12.1,610,23.9,1330,0,5,1731,1.1,320.6
708,2016-10-20,15.9,11.5,430,21.1,1358,0,2.5,1010,.8,213.8
708,2016-10-21,17,15,137,19.6,1335,0,5.9,1154,1.7,154.7
708,2016-10-22,17.7,14.1,517,23.1,1351,0,7.4,929,1.4,59.1
708,2016-10-23,16.7,13,2324,21.7,1204,2.5,6.3,1709,1.5,59.1
708,2016-10-24,15.9,12.5,349,20.3,1314,.5,5,1250,1.9,104.1
708,2016-10-25,15.7,10.1,2341,22,1351,7,8.3,406,2.4,135
708,2016-10-26,13.5,8,556,19.4,1224,0,8.3,1623,1.7,337.5
708,2016-10-27,14.5,8.8,438,19.1,1407,0,6,1414,1.2,56.3
708,2016-10-28,14.4,12.9,652,16.1,214,12.5,8.6,1123,2.6,8.4
708,2016-10-29,10.9,6.7,2111,14.4,1,0,9.4,808,2.8,2.8
708,2016-10-30,9,3.6,2236,16.7,1407,0,6.8,1030,1.9,19.7
708,2016-10-31,9.1,4.7,16,12.7,1441,0,9.1,2025,1.6,345.9
708,2016-11-01,6.7,2.8,2359,11.1,1405,0,18.7,1050,3.5,22.5
708,2016-11-02,5.7,-.6,421,13.3,1306,0,7.7,1259,1.4,329.1
708,2016-11-03,7.9,1.7,317,16.6,1437,0,7,1526,1,270
708,2016-11-04,8.7,1.1,603,18.2,1354,0,5.2,1349,1,241.9
708,2016-11-05,12.2,5.6,132,22.1,1240,0,8.6,1323,1.1,208.1
708,2016-11-06,12.2,6.2,219,21.8,1439,0,7.1,1434,1.5,129.4
708,2016-11-07,13.5,5.6,636,20.6,1258,0,6.6,905,1.2,295.3
708,2016-11-08,9,4.3,2348,13.9,1,1.5,14,102,3.3,348.8
708,2016-11-09,5,-.4,641,10.9,1326,0,11.3,1139,2.6,30.9
708,2016-11-10,7.5,3.8,41,11.8,1135,5.5,6.6,1539,1.1,348.8
708,2016-11-11,9.1,3.5,2340,16.6,1337,1,7.7,1353,1.2,317.8
708,2016-11-12,10.6,1.2,419,21,1356,0,8.6,1538,1.4,250.3
708,2016-11-13,13.5,7,214,20.5,1519,3,6.3,2238,1.1,199.7
708,2016-11-14,15.4,13.4,553,17.8,1425,3.5,10.1,39,1.6,75.9
708,2016-11-15,10.4,4.3,2336,15.2,33,0,10.9,849,3.1,2.8
708,2016-11-16,7,-1,625,17.3,1332,0,7.1,2225,1.1,295.3
708,2016-11-17,11.6,5.3,1,20.2,1353,0,6.3,1126,1.4,47.8
708,2016-11-18,10.3,3.4,508,15.6,1354,7.5,6.1,2043,1.1,70.3
708,2016-11-19,14.4,12.1,4,16.9,1348,1,4.9,1548,.6,323.4
708,2016-11-20,12.9,6.8,2350,18.3,1457,0,7.6,1656,1.7,0
708,2016-11-21,12.6,6.3,343,17,1459,0,5.6,1752,1.1,22.5
708,2016-11-22,7.2,3.6,2348,13,23,0,12.8,1006,3.3,5.6
708,2016-11-23,3.6,.3,731,7.7,1218,0,11.8,1736,2.8,320.6
708,2016-11-24,2.5,-.4,2341,7.1,1317,0,8.6,1244,2.8,22.5
708,2016-11-25,4,-.6,2346,10.6,1312,0,6.5,1202,1.6,278.4
708,2016-11-26,2.1,-2.4,544,5.8,1228,4,5,1119,1.1,61.9
708,2016-11-27,4.9,.3,607,11.6,1353,0,7.1,1604,1.2,348.8
708,2016-11-28,6,-.3,2328,9.7,1344,0,7.7,1423,2.2,329.1
708,2016-11-29,4.3,-1.8,334,11.1,1529,0,9.9,2029,1.9,309.4
708,2016-11-30,4.4,-.8,234,8.7,1149,2,5.6,1400,.9,284.1
708,2016-12-01,6.1,1.2,706,12.1,1138,.5,12.2,1328,2,320.6
708,2016-12-02,4.5,-2.1,743,10.5,1312,0,8.1,1918,2.5,351.6
708,2016-12-03,2.7,-3.9,616,12.6,1544,0,3.1,118,.7,272.8
708,2016-12-04,5.4,-.1,136,11,1508,0,5.5,1202,.8,241.9
708,2016-12-05,8.3,2.4,702,15.3,1436,0,13.8,2040,1.7,331.9
708,2016-12-06,3,-3.7,2358,7.8,1513,0,13.1,54,3,320.6
708,2016-12-07,.2,-5,358,6.8,1525,0,2.7,1302,.6,39.4
708,2016-12-08,3.4,-4,614,11.2,1456,0,7.8,1725,.7,295.3
708,2016-12-09,5.7,-.5,2202,10.4,1227,0,12,1449,2.7,329.1
708,2016-12-10,1.9,-4.7,721,8.7,1350,0,8.4,1720,2.4,315
708,2016-12-11,1.4,-4.8,736,9.7,1454,0,10.5,1941,1.3,253.1
708,2016-12-12,5.3,-1.9,16,12.5,1257,0,3.6,456,.9,303.8
708,2016-12-13,6.5,1.4,723,9.7,1207,0,9.7,1544,1.9,326.3
708,2016-12-14,2.8,-1.1,2206,4.9,1059,0,9.3,1109,2.5,326.3
708,2016-12-15,.7,-.4,855,3.1,1410,.5,9.6,1522,2.3,343.1
708,2016-12-16,.2,-4.5,720,4.8,1451,0,10.3,1123,2.1,340.3
708,2016-12-17,2.4,-3.3,458,11.6,1408,0,3.9,1524,.8,233.4
708,2016-12-18,5,-3.7,344,13.6,1521,0,6.5,159,1.1,33.8
708,2016-12-19,9.5,3.9,549,13.4,1402,13,4.4,651,.9,275.6
708,2016-12-20,8.4,3.3,2354,15.3,1416,0,6.8,717,1.6,345.9
708,2016-12-21,11.2,2.6,47,18.4,2351,13,13.6,2326,1.9,210.9
708,2016-12-22,8.4,5.4,2212,18.5,14,6,15.5,46,3.7,210.9
708,2016-12-23,3.1,1.4,1804,5.6,1,.5,9.2,525,2.9,334.7
708,2016-12-24,2.3,-1.4,2357,5.8,1353,0,8.5,301,1.8,8.4
708,2016-12-25,3.2,-4.3,750,10.4,1511,0,3.2,1139,.9,81.6
708,2016-12-26,5.5,4,2101,7.8,1259,9.5,8.2,1421,1.8,11.3
708,2016-12-27,2.2,-2.8,2355,5,519,0,21.5,724,4,315
708,2016-12-28,-.6,-6.3,730,6.2,1456,0,7.2,1807,1.7,329.1
708,2016-12-29,-1.1,-4.6,2336,3.4,1242,0,11.6,1259,2.1,334.7
708,2016-12-30,-.8,-6.8,709,5.4,1455,0,7.3,1323,1.6,33.8
708,2016-12-31,-.3,-5.7,745,5.3,1454,0,2.5,2003,.5,284.1
708,2017-01-01,2.4,-2.9,347,11.1,1411,0,3.9,1425,.8,326.3
708,2017-01-02,6,-.2,7,14,1401,0,5.3,1544,1.1,340.3
708,2017-01-03,4.7,-1.4,2359,11.2,1419,0,6.2,514,1.6,315
708,2017-01-04,3.4,-3.1,357,11.7,1433,0,6.8,1908,1.1,0
708,2017-01-05,5.6,.3,604,10.1,1528,0,4.7,2350,1,47.8
708,2017-01-06,7,.5,2342,13.6,1433,0,4.7,1746,1.5,331.9
708,2017-01-07,4.8,-1.2,505,10.3,1435,0,6,1226,.9,194.1
708,2017-01-08,8.6,5.3,239,14.4,1329,1,6.5,1835,1.6,320.6
708,2017-01-09,4.5,-1.8,2357,8.6,1303,0,13.5,1135,3,323.4
708,2017-01-10,2.4,-3,228,7.1,1449,0,10.2,2236,2.3,351.6
708,2017-01-11,-.1,-3.6,745,4.3,1513,0,18.3,1327,2.7,8.4
708,2017-01-12,1,-4.7,704,8.5,1416,0,9,1356,1.6,326.3
708,2017-01-13,-.5,-5.5,712,7.5,1306,0,13.5,1442,2.2,295.3
708,2017-01-14,-2.8,-4.6,2359,.1,1256,0,14.4,1520,3.4,326.3
708,2017-01-15,-3.4,-8.7,800,2.5,1424,0,11.4,1327,2.4,340.3
708,2017-01-16,-2.4,-8.3,723,5.3,1330,0,7.1,1704,1.5,348.8
708,2017-01-17,-1.6,-7.4,234,6.4,1604,0,7.7,1409,.9,331.9
708,2017-01-18,1,-5.2,302,7.8,1347,0,9.5,1624,1.9,312.2
708,2017-01-19,1.7,-3.6,803,7.9,1438,0,13.4,1414,1.9,
708,2017-01-20,-.4,-2,2356,2.7,424,2,15.2,1429,3.5,326.3
708,2017-01-21,-.6,-3.9,407,2.8,1449,0,4.4,1738,.8,241.9
708,2017-01-22,-1.2,-4.5,2359,2.5,1447,3.5,12.1,1221,2.8,326.3
708,2017-01-23,-4.3,-8.6,707,-.4,1604,1.5,9.2,1404,1.7,331.9
708,2017-01-24,-2.8,-8.1,652,2.9,1305,0,7.6,1321,1.5,323.4
708,2017-01-25,-2,-7.3,416,2.9,1555,0,22.7,1449,2.2,
708,2017-01-26,-1.3,-8.9,655,7.3,1527,0,4.3,31,1.1,30.9
708,2017-01-27,1.3,-4.6,2359,5.7,1314,0,10.6,539,2.8,337.5
708,2017-01-28,2.2,-7.9,727,11.4,1601,0,16.2,1725,1,
708,2017-01-29,4.6,2.7,311,6.9,1723,2,8.9,2239,1.1,329.1
708,2017-01-30,-.3,-5.3,2335,3.3,1,.5,14.4,1322,4.1,337.5
708,2017-01-31,-1.6,-7.9,653,5.7,1530,0,8.1,256,2,2.8
708,2017-02-01,-.4,-3.3,34,5.3,1412,0,13.5,1430,2.7,326.3
708,2017-02-02,-.5,-7.4,713,7.7,1445,0,15.9,1435,2,8.4
708,2017-02-03,1.8,-7.1,734,9.6,1520,0,12.6,14,1.5,258.8
708,2017-02-04,6,.7,239,12.2,1354,.5,3.1,1351,.9,258.8
708,2017-02-05,5.3,3.7,2233,6.8,1216,.5,10.9,1636,2.2,317.8
708,2017-02-06,1.2,-3.8,2327,4.4,1346,0,12.8,1151,3.5,345.9
708,2017-02-07,1.3,-3.8,4,8.4,1531,0,6.6,1621,1.8,61.9
708,2017-02-08,1.6,-1.3,1,5.1,1352,0,8.6,1626,1.9,334.7
708,2017-02-09,-1.2,-3.7,2347,2,1212,0,12.8,614,3.7,329.1
708,2017-02-10,-3.2,-4.4,752,-.9,1323,3.5,8.4,28,2.4,0
708,2017-02-11,-1.7,-5.1,429,1.3,1308,1,9.2,1539,1.7,331.9
708,2017-02-12,.4,-4.2,0,6.1,1402,0,7.4,1558,1.5,5.6
708,2017-02-13,1.5,-6.8,712,8.9,1410,0,6.4,1513,.9,222.2
708,2017-02-14,2.9,-2.9,2358,8.5,1354,0,23.3,1041,2.3,
708,2017-02-15,2.2,-6.6,703,13.2,1614,0,8.3,2020,.9,25.3
708,2017-02-16,7,-4.9,532,15.6,1311,6,8.5,1643,1.6,205.3
708,2017-02-17,4.9,-1.3,2344,12.8,59,.5,10.9,1322,3.5,320.6
708,2017-02-18,.4,-3.7,2357,6,1454,0,16.2,412,3,8.4
708,2017-02-19,4.3,-7.4,537,12.5,2312,0,12.3,2204,2.4,194.1
708,2017-02-20,2.9,-2.7,2350,13.5,117,6.5,17.2,1445,4.3,326.3
708,2017-02-21,2.2,-7,723,11.2,1527,0,6,1107,1.5,73.1
708,2017-02-22,5.7,1.4,33,8,1741,16.5,12.7,2144,2.4,329.1
708,2017-02-23,1.7,-.9,2333,4.6,1219,0,13.8,1324,4.5,326.3
708,2017-02-24,1.1,-3,2256,7,1357,0,10.9,1248,2.2,14.1
708,2017-02-25,2.7,-3.5,729,10.7,1458,0,13.2,1158,1.2,258.8
708,2017-02-26,2.7,-3.6,647,11.2,1426,0,8.3,1758,1.8,210.9
708,2017-02-27,3.4,-4,543,12.7,1408,0,8.1,1543,1.5,340.3
708,2017-02-28,4.1,-4.9,642,14.6,1429,0,7,1356,1.2,340.3
708,2017-03-01,6.8,-1.1,407,14.8,1415,2,8.7,1630,1.6,118.1
708,2017-03-02,2.2,-3.4,2332,6.8,1,1,13.8,1131,3.9,326.3
708,2017-03-03,3.4,-5.7,631,13.3,1525,0,8,1146,1.1,357.2
708,2017-03-04,5.4,-2.9,644,15.4,1528,0,6,1430,1.2,239.1
708,2017-03-05,6,-1.5,510,16.6,1529,0,7.3,1727,1.3,323.4
708,2017-03-06,2.5,-3.2,2347,7.2,1220,0,15.2,1322,3.9,317.8
708,2017-03-07,-.2,-5.5,339,4.5,1407,.5,11,1503,2.4,323.4
708,2017-03-08,2.4,-2.9,631,8.1,1428,0,10.2,1205,2.1,329.1
708,2017-03-09,5.3,-2.8,705,12.9,1453,0,11.8,1255,2.4,264.4
708,2017-03-10,5.6,-3,636,14.9,1516,0,7.8,1522,1.6,337.5
708,2017-03-11,5.9,-4.5,604,18.4,1526,0,7.8,1601,1.2,267.2
708,2017-03-12,8.2,-3.5,659,19.2,1455,0,10.5,1142,1.5,98.4
708,2017-03-13,7.5,3.7,2349,14.5,1358,0,10.6,1640,3.1,300.9
708,2017-03-14,5.4,-.1,709,10.7,1339,0,15.3,29,3.2,329.1
708,2017-03-15,3.9,-4.1,705,13.5,1358,0,11.3,1536,1.7,348.8
708,2017-03-16,4.6,-2.6,543,13.8,1356,0,7,907,1.6,
708,2017-03-17,5.3,-4.9,701,17,1541,0,8.3,1742,1.4,306.6
708,2017-03-18,8,-.7,337,17.7,1538,0,9.2,2015,1.6,216.6
708,2017-03-19,8.7,-2.1,557,20.3,1428,0,8.9,1108,1.3,59.1
708,2017-03-20,6.9,.7,345,13.1,1346,6.5,10.3,1804,1.4,64.7
708,2017-03-21,6.4,.9,2225,10.8,1413,0,10.6,1158,3,329.1
708,2017-03-22,5.9,-2,435,15.6,1435,0,7.3,1816,1.4,61.9
708,2017-03-23,8.6,3.3,0,16.3,1400,0,9.4,2029,2.4,16.9
708,2017-03-24,7.5,.1,526,14.6,1331,0,9.7,1459,1.2,337.5
708,2017-03-25,6.8,3.5,2359,10,1622,9,9.8,1408,1.6,135
708,2017-03-26,5.6,.2,558,12.5,1225,0,8.2,1422,1.4,343.1
708,2017-03-27,6.8,2.2,2354,12.6,1308,1.5,26,1635,1.8,
708,2017-03-28,7.1,-.3,300,15.7,1438,1,7.9,1640,1.3,244.7
708,2017-03-29,7.8,5.3,454,10.8,1634,2,5.8,1536,2.6,78.8
708,2017-03-30,10.3,.8,607,19.9,1506,0,8.6,1233,1.8,0
708,2017-03-31,10,5.2,2336,16.8,1335,0,8.4,1616,1.7,323.4
708,2017-04-01,8.6,4.1,0,15,1306,0,8.6,1251,1.9,337.5
708,2017-04-02,7.4,-.1,340,16.2,1345,0,10.4,1410,2,334.7
708,2017-04-03,9.5,-1.1,632,20.2,1344,0,12.6,1730,1.5,14.1
708,2017-04-04,12.4,1.2,556,23.8,1427,0,10.5,1724,1.2,275.6
708,2017-04-05,13.8,10.1,439,16.1,2356,36,23.8,905,2.4,
708,2017-04-06,13.6,8.9,2352,16.6,42,2,10.1,41,2.2,202.5
708,2017-04-07,14.3,7.3,109,24.2,1624,0,4.8,317,1.4,306.6
708,2017-04-08,14.2,7.1,609,24.4,1359,0,9.9,1450,1.8,317.8
708,2017-04-09,15.3,8.7,437,24.3,1447,0,7.7,1618,1.7,239.1
708,2017-04-10,15.6,8.9,334,22.4,1438,0,8,900,2.3,70.3
708,2017-04-11,11.9,8.6,640,17.8,1324,10.5,26.7,1426,3,
708,2017-04-12,11.5,3.8,2326,18.4,1212,0,17.7,10,2.9,
708,2017-04-13,,,,,,0,,,,
708,2017-04-14,14,,,,,0,,,,
708,2017-04-15,17.4,10.8,627,26.2,1455,.5,5.7,1442,1.5,264.4
708,2017-04-16,18.7,9.3,208,29.9,1539,0,7.4,1435,1.3,250.3
708,2017-04-17,14.9,9.2,2322,18.4,1031,7,8,1210,1.7,196.9
708,2017-04-18,,,,,,0,,,,
708,2017-04-19,12.8,5.6,603,19.4,1413,0,10,325,2,284.1
708,2017-04-20,11.5,6.8,128,16.6,1059,.5,7.4,1402,1.1,11.3
708,2017-04-21,13.5,6.6,605,20.5,1158,0,9.5,1722,2.1,320.6
708,2017-04-22,13.2,5.7,448,21.5,1237,0,8.3,1737,1.9,303.8
708,2017-04-23,12.8,4.1,544,23.2,1510,0,9.8,1817,1.6,104.1
708,2017-04-24,14.1,3,601,24.1,1421,0,10.1,1901,2.1,208.1
708,2017-04-25,17.2,10,519,23.3,1154,1,9.8,41,1.6,16.9
708,2017-04-26,15.1,9,2345,21.2,1334,1,21.1,742,2.7,
708,2017-04-27,12.2,5.9,2349,19.3,1503,0,12.4,1249,2.6,340.3
708,2017-04-28,13.9,3.7,436,24.4,1427,0,13.8,1756,2.4,300.9
